UUID,Concat,Concat_Tokenized
0e3f962f-81be-4200-a612-1d8dc3d5bea5,Fairmount Jr PS31 Sloley Road School,"[""Fairmount"", ""Jr"", ""PS"", ""31"", ""Sloley"", ""Road"", ""School""]"
e6144828-23d2-4c3d-ba14-0be26bb0e290,Finch PS277 Finch Avenue East School,"[""Finch"", ""PS"", ""277"", ""Finch"", ""Avenue"", ""East"", ""School""]"
be020caa-afd1-434e-a63c-9123fe5b3de0,Firgrove PS270 Firgrove Crescent School,"[""Firgrove"", ""PS"", ""270"", ""Firgrove"", ""Crescent"", ""School""]"
108cef04-3c34-49ef-9fd9-7972461a36e4,Fisherville JHS425 Patricia Avenue School,"[""Fisherville"", ""JHS"", ""425"", ""Patricia"", ""Avenue"", ""School""]"
90a4e97c-b7b0-46c8-8167-81a0aad541e2,Forest Hill Jr & Sr PS78 Dunloe Road School,"[""Forest"", ""Hill"", ""Jr"", ""&"", ""Sr"", ""PS"", ""78"", ""Dunloe"", ""Road"", ""School""]"
9fb8ba72-79ce-4a0a-b6d2-7f942cec8136,Forest Manor PS25 Forest Manor Road School,"[""Forest"", ""Manor"", ""PS"", ""25"", ""Forest"", ""Manor"", ""Road"", ""School""]"
7249c4e2-00d9-4cf5-a4ce-3d25ef4063d1,Forest Valley- leased60 Blue Forest Drive Administrative offices and related facilities,"[""Forest"", ""Valley-"", ""leased"", ""60"", ""Blue"", ""Forest"", ""Drive"", ""Administrative"", ""offices"", ""and"", ""related"", ""facilities""]"
b06a021a-9971-4696-8782-f150cd0eea8d,Frank Oke SS500 Alliance Avenue School,"[""Frank"", ""Oke"", ""SS"", ""500"", ""Alliance"", ""Avenue"", ""School""]"
e740260d-2eb9-441a-a054-e7e1745c0580,Frankland Community S Jr & Community Centre816 Logan Avenue School,"[""Frankland"", ""Community"", ""S"", ""Jr"", ""&"", ""Community"", ""Centre"", ""816"", ""Logan"", ""Avenue"", ""School""]"
d45b98a3-e68b-483a-8a22-d9af67e5f004,Galloway Road PS192 Galloway Road School,"[""Galloway"", ""Road"", ""PS"", ""192"", ""Galloway"", ""Road"", ""School""]"
004248c0-a123-4a13-abd7-cff699d551f0,General Crerar PS30 McGregor Road School,"[""General"", ""Crerar"", ""PS"", ""30"", ""McGregor"", ""Road"", ""School""]"
982563ca-27e4-4c88-a592-027fbe45ec4c,General Mercer Jr PS30 Turnberry Avenue School,"[""General"", ""Mercer"", ""Jr"", ""PS"", ""30"", ""Turnberry"", ""Avenue"", ""School""]"
895be35f-4f20-414c-b1c1-284c9a18cfc1,George Anderson PS30 George Anderson Drive School,"[""George"", ""Anderson"", ""PS"", ""30"", ""George"", ""Anderson"", ""Drive"", ""School""]"
ed800fb4-0928-4d0d-91dd-c99aca3f3bdb,George Peck PS1 Wayne Avenue School,"[""George"", ""Peck"", ""PS"", ""1"", ""Wayne"", ""Avenue"", ""School""]"
49094512-fc4e-48a6-8d72-eb6972a535da,George R Gauld JS200 Melrose Street School,"[""George"", ""R"", ""Gauld"", ""JS"", ""200"", ""Melrose"", ""Street"", ""School""]"
f74e5306-89c5-4dbb-85c8-6d8312489c3d,George S Henry Academy200 Graydon Hall Drive School,"[""George"", ""S"", ""Henry"", ""Academy"", ""200"", ""Graydon"", ""Hall"", ""Drive"", ""School""]"
fbc20736-e1b7-483a-874e-d0a069330b00,Givins & Shaw Jr & Sr PS49 GIVINS STREET School,"[""Givins"", ""&"", ""Shaw"", ""Jr"", ""&"", ""Sr"", ""PS"", ""49"", ""GIVINS"", ""STREET"", ""School""]"
f6f58b14-6117-424a-8451-aae1caeaf644,Glamorgan Jr PS51 Antrim Crescent School,"[""Glamorgan"", ""Jr"", ""PS"", ""51"", ""Antrim"", ""Crescent"", ""School""]"
9724cdfd-0db7-492b-90d8-8ca100319529,Gledhill Jr PS2 Gledhill Avenue School,"[""Gledhill"", ""Jr"", ""PS"", ""2"", ""Gledhill"", ""Avenue"", ""School""]"
4c2257a4-c38c-400a-bfc2-7d73656d6425,Glenview Sr PS401 Rosewell Avenue School,"[""Glenview"", ""Sr"", ""PS"", ""401"", ""Rosewell"", ""Avenue"", ""School""]"
b3ee0a48-8860-4451-9e1c-6592d494a494,Gooderham Learning Centre62 Gooderham Drive School,"[""Gooderham"", ""Learning"", ""Centre"", ""62"", ""Gooderham"", ""Drive"", ""School""]"
7c1e7e26-6aca-47ca-8f03-54f00e2cb155,Gordon A Brown MS2800 St Clair Avenue East School,"[""Gordon"", ""A"", ""Brown"", ""MS"", ""2800"", ""St"", ""Clair"", ""Avenue"", ""East"", ""School""]"
c1127926-55a0-4289-a0c4-559051775aee,Greenholme JMS10 Jamestown Crescent School,"[""Greenholme"", ""JMS"", ""10"", ""Jamestown"", ""Crescent"", ""School""]"
020aa1e0-2c50-410c-b91f-d3df88ffec0d,Greenland PS15 Greenland Road School,"[""Greenland"", ""PS"", ""15"", ""Greenland"", ""Road"", ""School""]"
57243e74-81ca-4389-b573-031b190616ea,Grenoble PS9 Grenoble Drive School,"[""Grenoble"", ""PS"", ""9"", ""Grenoble"", ""Drive"", ""School""]"
90ae3575-35ac-4a47-a729-f46441ce9329,H A Halbert Jr PS31 McCowan Road School,"[""H"", ""A"", ""Halbert"", ""Jr"", ""PS"", ""31"", ""McCowan"", ""Road"", ""School""]"
9f96f9b9-cc2a-4029-b9bd-0f3e9529b27b,H J Alexander Jr PS30 King Street School,"[""H"", ""J"", ""Alexander"", ""Jr"", ""PS"", ""30"", ""King"", ""Street"", ""School""]"
d05aadf8-c2c2-46ee-80fe-b74ceb808740,Haney Centre64 Haney Avenue School,"[""Haney"", ""Centre"", ""64"", ""Haney"", ""Avenue"", ""School""]"
5f2ecb65-1fb8-443c-a2da-b9877bfd342f,Heather Heights Jr PS80 Slan Avenue School,"[""Heather"", ""Heights"", ""Jr"", ""PS"", ""80"", ""Slan"", ""Avenue"", ""School""]"
e23504a5-1cc7-4009-b6c2-0ebfef72232e,Henry Hudson Sr PS350 Orton Park Road School,"[""Henry"", ""Hudson"", ""Sr"", ""PS"", ""350"", ""Orton"", ""Park"", ""Road"", ""School""]"
1cfd14c5-529e-4a5a-9954-7d93c53fe2c3,Henry Kelsey Sr PS1200 Huntingwood Drive School,"[""Henry"", ""Kelsey"", ""Sr"", ""PS"", ""1200"", ""Huntingwood"", ""Drive"", ""School""]"
f0d39e1e-151b-42b4-9314-c63160eb4eea,Garden Avenue Jr PS225 Garden Avenue School,"[""Garden"", ""Avenue"", ""Jr"", ""PS"", ""225"", ""Garden"", ""Avenue"", ""School""]"
c52ae494-47c4-4eff-b55a-c022c3220480,Gateway PS55 Gateway Boulevard School,"[""Gateway"", ""PS"", ""55"", ""Gateway"", ""Boulevard"", ""School""]"
c0cdf9e0-0e6f-4664-99d4-e9cb2b789cbf,General Brock PS140 Chestnut Crescent School,"[""General"", ""Brock"", ""PS"", ""140"", ""Chestnut"", ""Crescent"", ""School""]"
6428401c-d613-4387-b401-3eaf45249a12,George B Little PS125 Orton Park Road School,"[""George"", ""B"", ""Little"", ""PS"", ""125"", ""Orton"", ""Park"", ""Road"", ""School""]"
4616d942-76f9-4c94-a9ed-31bcbaf0b2a9,George Harvey CI1700 Keele Street School,"[""George"", ""Harvey"", ""CI"", ""1700"", ""Keele"", ""Street"", ""School""]"
6f212d8b-1bb6-48e9-a39a-3e73427034d7,George P Mackie Jr PS60 Heathfield Drive School,"[""George"", ""P"", ""Mackie"", ""Jr"", ""PS"", ""60"", ""Heathfield"", ""Drive"", ""School""]"
7e23d95f-dcf4-4f07-bef1-4f7cc3f1a898,George Syme Community School69 Pritchard Avenue School,"[""George"", ""Syme"", ""Community"", ""School"", ""69"", ""Pritchard"", ""Avenue"", ""School""]"
20027c3c-ec47-425a-8b5a-c02d360f8c91,George Webster 50  CHAPMAN  Ave School,"[""George"", ""Webster"", ""50"", ""CHAPMAN"", ""Ave"", ""School""]"
eca0722c-f014-4f7d-9838-f0b135ae86af,Georges Vanier SS/Woodbine JHS3000 Don Mills Road School,"[""Georges"", ""Vanier"", ""SS/Woodbine"", ""JHS"", ""3000"", ""Don"", ""Mills"", ""Road"", ""School""]"
ecff706f-a497-4a79-af60-b1a6a132a9d2,Glen Ames Sr PS/Williamson Road Jr PS24 Williamson Road School,"[""Glen"", ""Ames"", ""Sr"", ""PS/Williamson"", ""Road"", ""Jr"", ""PS"", ""24"", ""Williamson"", ""Road"", ""School""]"
68e59568-0263-400c-86a2-6fe5344292eb,Glen Park PS101 Englemount Avenue School,"[""Glen"", ""Park"", ""PS"", ""101"", ""Englemount"", ""Avenue"", ""School""]"
4813784b-1418-447c-8b1a-58c9bcf4ba51,Glen Ravine Jr PS11 Gadsby Drive School,"[""Glen"", ""Ravine"", ""Jr"", ""PS"", ""11"", ""Gadsby"", ""Drive"", ""School""]"
399fe739-3589-4e21-823a-a6b0957acf7c,Gosford PS30 Gosford Boulevard School,"[""Gosford"", ""PS"", ""30"", ""Gosford"", ""Boulevard"", ""School""]"
4a1e481c-e9fe-4bbb-9110-9cf3911f751c,Gracedale PS186 Gracedale Boulevard School,"[""Gracedale"", ""PS"", ""186"", ""Gracedale"", ""Boulevard"", ""School""]"
fbe3873e-2991-49d0-a0e6-b928c46b84fe,Gracefield PS177 Gracefield Avenue School,"[""Gracefield"", ""PS"", ""177"", ""Gracefield"", ""Avenue"", ""School""]"
fcea1ab9-c126-412d-b72b-63b902cdf6ae,Grey Owl Jr PS150 Wickson Trail School,"[""Grey"", ""Owl"", ""Jr"", ""PS"", ""150"", ""Wickson"", ""Trail"", ""School""]"
9689ddf7-7ad7-4aea-ac50-457301744c0b,Guildwood Jr PS225 Livingston Road School,"[""Guildwood"", ""Jr"", ""PS"", ""225"", ""Livingston"", ""Road"", ""School""]"
473fd450-3349-4993-98c0-6348154e11fe,Gulfstream PS20 Gulfstream Road School,"[""Gulfstream"", ""PS"", ""20"", ""Gulfstream"", ""Road"", ""School""]"
eb2b2f94-f9e9-46e4-a3ce-c358c09c74ce,Harbord CI286 Harbord Street School,"[""Harbord"", ""CI"", ""286"", ""Harbord"", ""Street"", ""School""]"
deffa336-3480-4741-ba10-852c2eff5a0c,Harrison PS81 Harrison Road School,"[""Harrison"", ""PS"", ""81"", ""Harrison"", ""Road"", ""School""]"
9511ff6b-1587-4f25-9eeb-dcb08a17a6c4,Harwood PS50 Leigh Street School,"[""Harwood"", ""PS"", ""50"", ""Leigh"", ""Street"", ""School""]"
14850768-5fdb-42ae-9085-21928d8d3ffa,Heritage Park PS80 OLD FINCH AVENUE School,"[""Heritage"", ""Park"", ""PS"", ""80"", ""OLD"", ""FINCH"", ""AVENUE"", ""School""]"
792e2a55-60b2-462e-a740-8bb52eeed0fa,Heydon Park SS70 D'Arcy Street School,"[""Heydon"", ""Park"", ""SS"", ""70"", ""D"", ""'"", ""Arcy"", ""Street"", ""School""]"
2506a9c9-4d6a-4de3-a4e3-ac52f40b558a,Highbrook Learning Centre/SCAS (overflow)(formerly Highbrook PS)39 HIGHBROOK DRIVE School,"[""Highbrook"", ""Learning"", ""Centre/SCAS"", """", ""overflow"", """", """", ""formerly"", ""Highbrook"", ""PS"", """", ""39"", ""HIGHBROOK"", ""DRIVE"", ""School""]"
11c144e4-b3fb-4bc7-b0b8-d92651df5dc7,Highcastle PS370 Military Trail School,"[""Highcastle"", ""PS"", ""370"", ""Military"", ""Trail"", ""School""]"
4e8c59ed-edef-4ef2-aacc-cbe16b7ae2d4,Highfield JS85 Mount Olive Drive School,"[""Highfield"", ""JS"", ""85"", ""Mount"", ""Olive"", ""Drive"", ""School""]"
2a944e6d-1f83-4e86-8203-22e4398b4083,Highland Creek PS1410 Military Trail School,"[""Highland"", ""Creek"", ""PS"", ""1410"", ""Military"", ""Trail"", ""School""]"
4ac60ada-51c7-4219-96cd-b915b553fc68,Hillcrest Jr PS & City Community Centre SC44 Hilton Avenue School,"[""Hillcrest"", ""Jr"", ""PS"", ""&"", ""City"", ""Community"", ""Centre"", ""SC"", ""44"", ""Hilton"", ""Avenue"", ""School""]"
01727850-7020-4aab-8eaa-6bb9e014a02e,Hillmount PS245 McNicoll Avenue School,"[""Hillmount"", ""PS"", ""245"", ""McNicoll"", ""Avenue"", ""School""]"
47a92edf-1e63-4e48-9fde-f68677f2c4b3,Hillside Outdoor Education Ctr2259 Meadowvale Road Other,"[""Hillside"", ""Outdoor"", ""Education"", ""Ctr"", ""2259"", ""Meadowvale"", ""Road"", ""Other""]"
5acbd94c-1df2-4e4a-9263-bf4a66aa6b61,Hollywood PS360 Hollywood Avenue School,"[""Hollywood"", ""PS"", ""360"", ""Hollywood"", ""Avenue"", ""School""]"
4b99cd65-43ca-4f50-9a92-13fb9007b7ec,Howard Jr PS30 Marmaduke Street School,"[""Howard"", ""Jr"", ""PS"", ""30"", ""Marmaduke"", ""Street"", ""School""]"
b1ba5261-6dd4-4f3d-8ed7-05520d0ef8f1,Humber Summit MS60 Pearldale Avenue School,"[""Humber"", ""Summit"", ""MS"", ""60"", ""Pearldale"", ""Avenue"", ""School""]"
b33d0a1e-09c4-4215-99e5-1c95914018ee,Humewood Community School15 Cherrywood Avenue School,"[""Humewood"", ""Community"", ""School"", ""15"", ""Cherrywood"", ""Avenue"", ""School""]"
76a4ffc5-3f0b-43e7-b24d-4363c19954cf,Hunter's Glen Jr PS16 Haileybury Drive School,"[""Hunter"", ""'"", ""s"", ""Glen"", ""Jr"", ""PS"", ""16"", ""Haileybury"", ""Drive"", ""School""]"
4367d04a-d403-4d82-bac6-c2b801809d60,Huron Street Jr PS541 Huron Street School,"[""Huron"", ""Street"", ""Jr"", ""PS"", ""541"", ""Huron"", ""Street"", ""School""]"
05c0edf1-ad68-4306-b0eb-853cd7df5d02,Ionview PS90 Ionview Road School,"[""Ionview"", ""PS"", ""90"", ""Ionview"", ""Road"", ""School""]"
57d65d55-abe1-47c4-98a6-6b06017f0336,Iroquois Jr PS265 Chartland Boulevard South School,"[""Iroquois"", ""Jr"", ""PS"", ""265"", ""Chartland"", ""Boulevard"", ""South"", ""School""]"
ec99a983-7267-4960-83f7-e20e53f0d99c,Island PS & Natural Science S JrSr (new)30 Centre Island Park School,"[""Island"", ""PS"", ""&"", ""Natural"", ""Science"", ""S"", ""JrSr"", """", ""new"", """", ""30"", ""Centre"", ""Island"", ""Park"", ""School""]"
ba2b3d89-4c78-45c7-b88a-7847e5a30b29,J R Wilcox Community School231 Ava Road School,"[""J"", ""R"", ""Wilcox"", ""Community"", ""School"", ""231"", ""Ava"", ""Road"", ""School""]"
e6d24f22-363c-4727-894e-b69fff31e04d,J S Woodsworth Sr PS120 Sedgemount Drive School,"[""J"", ""S"", ""Woodsworth"", ""Sr"", ""PS"", ""120"", ""Sedgemount"", ""Drive"", ""School""]"
32b381f7-6d9b-40de-b8c1-5596fcdcbe63,Jack Miner Sr PS405 Guildwood Parkway School,"[""Jack"", ""Miner"", ""Sr"", ""PS"", ""405"", ""Guildwood"", ""Parkway"", ""School""]"
bf16e68c-9ea2-48c2-bea6-86faeed692ba,Jesse Ketchum Jr & Sr PS61 Davenport Road School,"[""Jesse"", ""Ketchum"", ""Jr"", ""&"", ""Sr"", ""PS"", ""61"", ""Davenport"", ""Road"", ""School""]"
606af38b-4988-42df-9305-2f4205598bc4,John A Leslie PS459 Midland Avenue School,"[""John"", ""A"", ""Leslie"", ""PS"", ""459"", ""Midland"", ""Avenue"", ""School""]"
dc0ed3a2-f1a0-46b6-9d54-1b920d898dab,John Buchan Senior PS /Stephen Leacock CI2450 Birchmount Road School,"[""John"", ""Buchan"", ""Senior"", ""PS"", ""/"", ""Stephen"", ""Leacock"", ""CI"", ""2450"", ""Birchmount"", ""Road"", ""School""]"
9bb57264-2901-45de-b2ff-2b6d662cc734,John G Althouse MS130 Lloyd Manor Road School,"[""John"", ""G"", ""Althouse"", ""MS"", ""130"", ""Lloyd"", ""Manor"", ""Road"", ""School""]"
7bdf56ae-426d-4b5c-a928-a691d061b189,John G Diefenbaker PS70 Dean Park Road School,"[""John"", ""G"", ""Diefenbaker"", ""PS"", ""70"", ""Dean"", ""Park"", ""Road"", ""School""]"
1427ba8c-9c70-46e5-a7cc-ada03777e8a7,John McCrae Sr PS431 McCowan Road School,"[""John"", ""McCrae"", ""Sr"", ""PS"", ""431"", ""McCowan"", ""Road"", ""School""]"
99df6063-1e86-4a88-897d-78aa69c12774,Highland Heights Jr PS35 Glendower Circuit School,"[""Highland"", ""Heights"", ""Jr"", ""PS"", ""35"", ""Glendower"", ""Circuit"", ""School""]"
1d895723-310f-4ab2-a74a-77a1e95bcd1c,Highland JHS201 Cliffwood Road School,"[""Highland"", ""JHS"", ""201"", ""Cliffwood"", ""Road"", ""School""]"
4064ef05-854b-474d-a45c-e7987c3f86ec,Highview PS22 Highview Avenue School,"[""Highview"", ""PS"", ""22"", ""Highview"", ""Avenue"", ""School""]"
ba9f90e6-06e7-434f-a975-4a504a8656c1,Hilltop MS35 Trehorne Drive School,"[""Hilltop"", ""MS"", ""35"", ""Trehorne"", ""Drive"", ""School""]"
f9fb6288-cde7-4ebb-a7e4-0fb4123571d0,Hodgson Sr PS282 Davisville Avenue School,"[""Hodgson"", ""Sr"", ""PS"", ""282"", ""Davisville"", ""Avenue"", ""School""]"
2549d76b-304f-41c1-9ce7-7a4916042755,Hollycrest MS630 Renforth Drive School,"[""Hollycrest"", ""MS"", ""630"", ""Renforth"", ""Drive"", ""School""]"
64abe9e7-e705-4cb1-bf57-adbcdb846ba6,Humber Valley Village JMS65 Hartfield Road School,"[""Humber"", ""Valley"", ""Village"", ""JMS"", ""65"", ""Hartfield"", ""Road"", ""School""]"
3e83862a-cdc7-47e8-ae44-1180a1072024,Humbercrest Jr & Sr PS14 Saint Marks Road School,"[""Humbercrest"", ""Jr"", ""&"", ""Sr"", ""PS"", ""14"", ""Saint"", ""Marks"", ""Road"", ""School""]"
b3fa62cf-6afa-4c34-a895-483d4cef1387,Humberside CI280 Quebec Avenue School,"[""Humberside"", ""CI"", ""280"", ""Quebec"", ""Avenue"", ""School""]"
dc8b6701-2441-4a1f-b921-398fa7ce94c0,Indian Road Crescent Jr PS285 Indian Road Crescent School,"[""Indian"", ""Road"", ""Crescent"", ""Jr"", ""PS"", ""285"", ""Indian"", ""Road"", ""Crescent"", ""School""]"
de3387b4-ce10-456d-937c-7b8f6a1d7578,Inglenook Community S (formerly Sackville PS)19 Sackville Street School,"[""Inglenook"", ""Community"", ""S"", """", ""formerly"", ""Sackville"", ""PS"", """", ""19"", ""Sackville"", ""Street"", ""School""]"
ff1e7825-f1b1-44df-a30c-d0ae7fae6293,Inglewood Heights Jr PS45 Dempster Street School,"[""Inglewood"", ""Heights"", ""Jr"", ""PS"", ""45"", ""Dempster"", ""Street"", ""School""]"
ef9d74a9-edd7-4b63-b6b4-34a6255aef84,Islington JMS44 Cordova Avenue School,"[""Islington"", ""JMS"", ""44"", ""Cordova"", ""Avenue"", ""School""]"
0c8fdc30-5964-43bf-816f-bf75d1af56b0,J B Tyrrell Sr PS10 Corinthian Boulevard School,"[""J"", ""B"", ""Tyrrell"", ""Sr"", ""PS"", ""10"", ""Corinthian"", ""Boulevard"", ""School""]"
b32ca54a-0887-44e8-a3b9-a861a2640863,J G Workman PS487 Birchmount Road School,"[""J"", ""G"", ""Workman"", ""PS"", ""487"", ""Birchmount"", ""Road"", ""School""]"
b1bfccb5-0155-40c9-86b7-3b268362adcb,Jackman Avenue Jr PS79 Jackman Avenue School,"[""Jackman"", ""Avenue"", ""Jr"", ""PS"", ""79"", ""Jackman"", ""Avenue"", ""School""]"
26804401-16f3-458e-ad3c-8ff6b90e3ece,James S Bell JMS Sports & Wellness Acad.90 THIRTY FIRST STREET School,"[""James"", ""S"", ""Bell"", ""JMS"", ""Sports"", ""&"", ""Wellness"", ""Acad."", ""90"", ""THIRTY"", ""FIRST"", ""STREET"", ""School""]"
88a03dd2-1bfa-4256-b380-96f26d879a9e,Jarvis CI495 Jarvis Street School,"[""Jarvis"", ""CI"", ""495"", ""Jarvis"", ""Street"", ""School""]"
3b314cf8-84e9-4f46-b26b-e5317c392bfb,John D Parker JS202 Mount Olive Drive School,"[""John"", ""D"", ""Parker"", ""JS"", ""202"", ""Mount"", ""Olive"", ""Drive"", ""School""]"
2dc72300-c194-4f71-876d-41a3a1715324,John English JMS95 Mimico Avenue School,"[""John"", ""English"", ""JMS"", ""95"", ""Mimico"", ""Avenue"", ""School""]"
26e31cff-443b-45d3-afae-9af9337961f5,John Fisher Jr PS40 Erskine Avenue School,"[""John"", ""Fisher"", ""Jr"", ""PS"", ""40"", ""Erskine"", ""Avenue"", ""School""]"
4e109f4f-7499-4b73-87b2-1e7a9064b514,John Polanyi CI / Bathurst Heights LC640 Lawrence Avenue West School,"[""John"", ""Polanyi"", ""CI"", ""/"", ""Bathurst"", ""Heights"", ""LC"", ""640"", ""Lawrence"", ""Avenue"", ""West"", ""School""]"
115820b8-d96d-47aa-9c3e-030941221fc0,John Ross Robertson Jr PS130 Glengrove Avenue West School,"[""John"", ""Ross"", ""Robertson"", ""Jr"", ""PS"", ""130"", ""Glengrove"", ""Avenue"", ""West"", ""School""]"
5dabcd54-fdf7-4628-81cb-d038acdda450,John Wanless Jr PS245 Fairlawn Avenue School,"[""John"", ""Wanless"", ""Jr"", ""PS"", ""245"", ""Fairlawn"", ""Avenue"", ""School""]"
ae7e1f03-5edd-4d76-9da8-48ffe3dd19dd,Jones Ave Adult New Canada540 Jones Avenue School,"[""Jones"", ""Ave"", ""Adult"", ""New"", ""Canada"", ""540"", ""Jones"", ""Avenue"", ""School""]"
7a2723da-8141-411d-8018-d67e67e25d9d,Joseph Brant Sr PS270 Manse Road School,"[""Joseph"", ""Brant"", ""Sr"", ""PS"", ""270"", ""Manse"", ""Road"", ""School""]"
9f24efed-600e-42df-b30d-3b96e836d28b,Joseph Howe Sr PS20 Winter Gardens Trail School,"[""Joseph"", ""Howe"", ""Sr"", ""PS"", ""20"", ""Winter"", ""Gardens"", ""Trail"", ""School""]"
d130bd92-1a85-49d8-a9bf-704a35c6afcf,Keelesdale Jr PS200 Bicknell Avenue School,"[""Keelesdale"", ""Jr"", ""PS"", ""200"", ""Bicknell"", ""Avenue"", ""School""]"
3371617d-c7ef-44ee-803e-a510da283d04,Kennedy PS20 Elmfield Crescent School,"[""Kennedy"", ""PS"", ""20"", ""Elmfield"", ""Crescent"", ""School""]"
296f6a00-6bf1-418a-be63-baaeb450745b,Kensington Community Sch. Jr.401 College Street School,"[""Kensington"", ""Community"", ""Sch."", ""Jr."", ""401"", ""College"", ""Street"", ""School""]"
e391f181-96e1-40c5-bd9c-693e0999f858,Kimberley Jr PS & Beaches Alternative50 Swanwick Avenue School,"[""Kimberley"", ""Jr"", ""PS"", ""&"", ""Beaches"", ""Alternative"", ""50"", ""Swanwick"", ""Avenue"", ""School""]"
87078b3b-5ac4-4022-ae5a-4f7583599468,King Edward Jr & Sr PS112 LIPPINCOTT STREET School,"[""King"", ""Edward"", ""Jr"", ""&"", ""Sr"", ""PS"", ""112"", ""LIPPINCOTT"", ""STREET"", ""School""]"
b1e7768e-49f5-4a36-9c5c-67b01f52ef0f,King George Jr PS25 Rexford Road School,"[""King"", ""George"", ""Jr"", ""PS"", ""25"", ""Rexford"", ""Road"", ""School""]"
64ebd2c9-ad8c-46d6-ae7a-2de7011eaf69,Knob Hill Jr PS25 Seminole Avenue School,"[""Knob"", ""Hill"", ""Jr"", ""PS"", ""25"", ""Seminole"", ""Avenue"", ""School""]"
0320cdd5-b9cb-45b4-ad09-d71caf49459a,Lakeshore CI350 Kipling Avenue School,"[""Lakeshore"", ""CI"", ""350"", ""Kipling"", ""Avenue"", ""School""]"
791dc9e2-e249-487e-9efe-0e63fc3caa01,Lamberton PS33 Lamberton Boulevard School,"[""Lamberton"", ""PS"", ""33"", ""Lamberton"", ""Boulevard"", ""School""]"
0ca5240e-54b5-4e71-b2cd-1c77571626d9,Lanor JMS450 Lanor Avenue School,"[""Lanor"", ""JMS"", ""450"", ""Lanor"", ""Avenue"", ""School""]"
138d25b7-0491-45b6-8682-2b7e0e232f37,Lawrence Heights MS50 Highland Hill School,"[""Lawrence"", ""Heights"", ""MS"", ""50"", ""Highland"", ""Hill"", ""School""]"
aab225fd-8e5e-4132-86e9-cc2abac4225e,Lawrence Park CI125 Chatsworth Drive School,"[""Lawrence"", ""Park"", ""CI"", ""125"", ""Chatsworth"", ""Drive"", ""School""]"
0ffe02c7-4ddd-47f0-bdcb-4a18fc62bb48,Leslieville Jr PS254 Leslie Street School,"[""Leslieville"", ""Jr"", ""PS"", ""254"", ""Leslie"", ""Street"", ""School""]"
140cabeb-79d7-44b1-a143-a0bc026acfaa,Lester B. Pearson PS7 Snowcrest Avenue School,"[""Lester"", ""B."", ""Pearson"", ""PS"", ""7"", ""Snowcrest"", ""Avenue"", ""School""]"
1d5f3d3b-e74f-4194-af3c-4ce16fc71855,Lillian PS1059 Lillian Street School,"[""Lillian"", ""PS"", ""1059"", ""Lillian"", ""Street"", ""School""]"
c6ea9be0-3d6f-486c-b964-f7ac4a54a99d,Lucy Maud Montgomery PS95 Murison Boulevard School,"[""Lucy"", ""Maud"", ""Montgomery"", ""PS"", ""95"", ""Murison"", ""Boulevard"", ""School""]"
47d14105-d7df-4a0d-afda-677ddb95617f,Lucy McCormick School Sr2717 Dundas Street West School,"[""Lucy"", ""McCormick"", ""School"", ""Sr"", ""2717"", ""Dundas"", ""Street"", ""West"", ""School""]"
315f1c6c-0d96-4f59-9aa5-ba86e7a664e7,Lynngate Jr PS129 Cass Avenue School,"[""Lynngate"", ""Jr"", ""PS"", ""129"", ""Cass"", ""Avenue"", ""School""]"
e5d57868-69e5-4e84-8bdd-119fcd81c03d,Malvern Jr PS70 Mammoth Hall Trail School,"[""Malvern"", ""Jr"", ""PS"", ""70"", ""Mammoth"", ""Hall"", ""Trail"", ""School""]"
f2e05fba-7630-408f-910e-e2a2ac84c3dc,Manhattan Park Jr PS90 Manhattan Drive School,"[""Manhattan"", ""Park"", ""Jr"", ""PS"", ""90"", ""Manhattan"", ""Drive"", ""School""]"
d7a334f4-6c32-47fc-938b-0b14c67db69b,Maple Leaf  PS301 Culford Road School,"[""Maple"", ""Leaf"", ""PS"", ""301"", ""Culford"", ""Road"", ""School""]"
34a759dc-5cac-4710-9cf1-94a43b1a2a1a,Joyce PS26 Joyce Parkway School,"[""Joyce"", ""PS"", ""26"", ""Joyce"", ""Parkway"", ""School""]"
